id,id_rating_count,id_rating_avg,ng_rating_count,ng_rating_avg,neighbourhood_group
1037481994246318563,1,5.0,457,4.679259259259258,Kreis 3
1021537454386932693,1,4.67,457,4.679259259259258,Kreis 3
992626117749701275,1,4.8,457,4.679259259259258,Kreis 3
52081914,1,4.67,457,4.679259259259258,Kreis 3
1183291127090992623,1,,457,4.679259259259258,Kreis 3
1111840263266212292,1,3.5,457,4.679259259259258,Kreis 3
611985594265099039,1,5.0,457,4.679259259259258,Kreis 3
1067099035760515515,1,,457,4.679259259259258,Kreis 3
29990461,1,4.79,457,4.679259259259258,Kreis 3
31658829,1,,457,4.679259259259258,Kreis 3
973833929898651374,1,5.0,457,4.679259259259258,Kreis 3
1100594482468597728,1,3.0,457,4.679259259259258,Kreis 3
44475804,1,5.0,457,4.679259259259258,Kreis 3
862941944829617942,1,,457,4.679259259259258,Kreis 3
1127361249713480539,1,,457,4.679259259259258,Kreis 3
833062379261846735,1,,457,4.679259259259258,Kreis 3
757113823094960105,1,,457,4.679259259259258,Kreis 3
53754015,1,4.8,457,4.679259259259258,Kreis 3
36963386,1,4.76,457,4.679259259259258,Kreis 3
777654484577879621,1,,457,4.679259259259258,Kreis 3
37451284,1,5.0,457,4.679259259259258,Kreis 3
10095770,1,4.82,457,4.679259259259258,Kreis 3
1044178567806314910,1,4.45,457,4.679259259259258,Kreis 3
933228372287048208,1,4.71,457,4.679259259259258,Kreis 3
752702056814108872,1,,457,4.679259259259258,Kreis 3
38571091,1,5.0,457,4.679259259259258,Kreis 3
19081523,1,5.0,457,4.679259259259258,Kreis 3
29232857,1,4.94,457,4.679259259259258,Kreis 3
1186966125522331333,1,,457,4.679259259259258,Kreis 3
45131081,1,4.0,457,4.679259259259258,Kreis 3
30395916,1,4.52,457,4.679259259259258,Kreis 3
19220952,1,4.58,457,4.679259259259258,Kreis 3
787507603435676718,1,5.0,457,4.679259259259258,Kreis 3
640569911466338377,1,5.0,457,4.679259259259258,Kreis 3
1088839570721353400,1,,457,4.679259259259258,Kreis 3
40352873,1,4.75,457,4.679259259259258,Kreis 3
1155926321095915409,1,5.0,457,4.679259259259258,Kreis 3
1182706045024904407,1,,457,4.679259259259258,Kreis 3
11397175,1,4.83,457,4.679259259259258,Kreis 3
989758589002691075,1,4.91,457,4.679259259259258,Kreis 3
15250857,1,4.67,457,4.679259259259258,Kreis 3
992623627987557268,1,4.5,457,4.679259259259258,Kreis 3
1173777330790244882,1,,457,4.679259259259258,Kreis 3
54244320,1,,457,4.679259259259258,Kreis 3
1183306314658308035,1,,457,4.679259259259258,Kreis 3
17428463,1,4.75,457,4.679259259259258,Kreis 3
13821357,1,4.94,457,4.679259259259258,Kreis 3
21235902,1,,457,4.679259259259258,Kreis 3
8926048,1,4.83,457,4.679259259259258,Kreis 3
43297164,1,5.0,457,4.679259259259258,Kreis 3
50743403,1,5.0,457,4.679259259259258,Kreis 3
2082084,1,4.74,457,4.679259259259258,Kreis 3
1076245916285591696,1,4.75,457,4.679259259259258,Kreis 3
12316807,1,4.0,457,4.679259259259258,Kreis 3
752701783438571970,1,,457,4.679259259259258,Kreis 3
1006317456041578990,1,5.0,457,4.679259259259258,Kreis 3
51898754,1,4.81,457,4.679259259259258,Kreis 3
17471935,1,4.29,457,4.679259259259258,Kreis 3
50219755,1,4.8,457,4.679259259259258,Kreis 3
810778436489156487,1,,457,4.679259259259258,Kreis 3
1175190457154055864,1,5.0,457,4.679259259259258,Kreis 3
754889672438726674,1,5.0,457,4.679259259259258,Kreis 3
787474880019798301,1,5.0,457,4.679259259259258,Kreis 3
1076752610548315912,1,4.0,457,4.679259259259258,Kreis 3
827558458176105861,1,4.86,457,4.679259259259258,Kreis 3
677224688105371086,1,5.0,457,4.679259259259258,Kreis 3
1147095634093587483,1,5.0,457,4.679259259259258,Kreis 3
992619759120425007,1,4.45,457,4.679259259259258,Kreis 3
638115605040484551,1,4.92,457,4.679259259259258,Kreis 3
867077410461411002,1,,457,4.679259259259258,Kreis 3
606954,1,5.0,457,4.679259259259258,Kreis 3
1182543968536474558,1,,457,4.679259259259258,Kreis 3
978690036690086295,1,4.0,457,4.679259259259258,Kreis 3
892085265422158341,1,5.0,457,4.679259259259258,Kreis 3
15039385,1,4.5,457,4.679259259259258,Kreis 3
1062906303017502787,1,3.33,457,4.679259259259258,Kreis 3
908063042546636259,1,5.0,457,4.679259259259258,Kreis 3
770006779660182625,1,,457,4.679259259259258,Kreis 3
973824793228228642,1,,457,4.679259259259258,Kreis 3
1086197506850002284,1,,457,4.679259259259258,Kreis 3
752700995491174738,1,,457,4.679259259259258,Kreis 3
1102942612749264973,1,5.0,457,4.679259259259258,Kreis 3
1188976617344110550,1,,457,4.679259259259258,Kreis 3
791692983929024479,1,4.57,457,4.679259259259258,Kreis 3
1104132913934436229,1,4.55,457,4.679259259259258,Kreis 3
992676481483593175,1,5.0,457,4.679259259259258,Kreis 3
1024034984807689124,1,4.5,457,4.679259259259258,Kreis 3
757743241288167717,1,4.36,457,4.679259259259258,Kreis 3
973825794281120821,1,5.0,457,4.679259259259258,Kreis 3
992669995420667785,1,,457,4.679259259259258,Kreis 3
50824279,1,4.92,457,4.679259259259258,Kreis 3
1001397712693152595,1,,457,4.679259259259258,Kreis 3
829534037718694776,1,4.1,457,4.679259259259258,Kreis 3
23424207,1,4.73,457,4.679259259259258,Kreis 3
1076745711900858256,1,5.0,457,4.679259259259258,Kreis 3
968217076029502597,1,1.0,457,4.679259259259258,Kreis 3
1112419642275117046,1,5.0,457,4.679259259259258,Kreis 3
18178310,1,4.81,457,4.679259259259258,Kreis 3
17648054,1,4.93,457,4.679259259259258,Kreis 3
1131779111238071331,1,,457,4.679259259259258,Kreis 3
563574040821276452,1,,457,4.679259259259258,Kreis 3
4666318,1,5.0,457,4.679259259259258,Kreis 3
36477818,1,4.96,457,4.679259259259258,Kreis 3
1067108266318580411,1,,457,4.679259259259258,Kreis 3
1152997193613829534,1,4.83,457,4.679259259259258,Kreis 3
1184102048154334182,1,,457,4.679259259259258,Kreis 3
654792868738733242,1,5.0,457,4.679259259259258,Kreis 3
1072458368009118247,1,,457,4.679259259259258,Kreis 3
1019395099549040026,1,,457,4.679259259259258,Kreis 3
802805902156427365,1,,457,4.679259259259258,Kreis 3
1116560642699102552,1,,457,4.679259259259258,Kreis 3
992612350297100841,1,4.75,457,4.679259259259258,Kreis 3
841865455074739199,1,5.0,457,4.679259259259258,Kreis 3
1139794918000294913,1,5.0,457,4.679259259259258,Kreis 3
720092458426634563,1,4.82,457,4.679259259259258,Kreis 3
1014519416715423998,1,5.0,457,4.679259259259258,Kreis 3
942503910122362662,1,4.67,457,4.679259259259258,Kreis 3
992688454849049297,1,5.0,457,4.679259259259258,Kreis 3
787469846025806189,1,1.0,457,4.679259259259258,Kreis 3
752701261288857798,1,,457,4.679259259259258,Kreis 3
41779957,1,4.76,457,4.679259259259258,Kreis 3
992627300145652986,1,4.75,457,4.679259259259258,Kreis 3
771555434865887526,1,4.33,457,4.679259259259258,Kreis 3
992687457846176304,1,,457,4.679259259259258,Kreis 3
1087141985466942659,1,4.33,457,4.679259259259258,Kreis 3
970794183018150821,1,5.0,457,4.679259259259258,Kreis 3
855804406873291257,1,4.67,457,4.679259259259258,Kreis 3
13842275,1,4.81,457,4.679259259259258,Kreis 3
15172572,1,4.92,457,4.679259259259258,Kreis 3
30395219,1,4.56,457,4.679259259259258,Kreis 3
1126595772821465888,1,4.5,457,4.679259259259258,Kreis 3
1024047879078263896,1,4.13,457,4.679259259259258,Kreis 3
1006302482054929224,1,4.5,457,4.679259259259258,Kreis 3
1117515911255186367,1,5.0,457,4.679259259259258,Kreis 3
29150595,1,4.73,457,4.679259259259258,Kreis 3
836940921523235977,1,,457,4.679259259259258,Kreis 3
48879374,1,,457,4.679259259259258,Kreis 3
884481719432232189,1,5.0,457,4.679259259259258,Kreis 3
14437525,1,4.76,457,4.679259259259258,Kreis 3
1134209655639826946,1,3.75,457,4.679259259259258,Kreis 3
47514317,1,5.0,457,4.679259259259258,Kreis 3
751845917489001312,1,4.5,457,4.679259259259258,Kreis 3
991908299869216485,1,4.62,457,4.679259259259258,Kreis 3
992624987636812039,1,4.0,457,4.679259259259258,Kreis 3
644888,1,4.8,457,4.679259259259258,Kreis 3
3857206,1,4.87,457,4.679259259259258,Kreis 3
983111136001177867,1,4.45,457,4.679259259259258,Kreis 3
24256245,1,5.0,457,4.679259259259258,Kreis 3
29926557,1,4.56,457,4.679259259259258,Kreis 3
49068853,1,5.0,457,4.679259259259258,Kreis 3
1052073363943783011,1,4.88,457,4.679259259259258,Kreis 3
53337681,1,,457,4.679259259259258,Kreis 3
978934193816991598,1,,457,4.679259259259258,Kreis 3
779548117438979872,1,5.0,457,4.679259259259258,Kreis 3
48372051,1,,457,4.679259259259258,Kreis 3
15879427,1,4.71,457,4.679259259259258,Kreis 3
657750324365906495,1,5.0,457,4.679259259259258,Kreis 3
19755371,1,4.9,457,4.679259259259258,Kreis 3
808369565226483782,1,5.0,457,4.679259259259258,Kreis 3
771643615601051248,1,4.44,457,4.679259259259258,Kreis 3
973822654428808574,1,3.5,457,4.679259259259258,Kreis 3
801360818468304522,1,4.89,457,4.679259259259258,Kreis 3
787455250433138425,1,3.0,457,4.679259259259258,Kreis 3
917219306316865577,1,4.92,457,4.679259259259258,Kreis 3
711946443398819819,1,4.4,457,4.679259259259258,Kreis 3
29142984,1,4.83,457,4.679259259259258,Kreis 3
1170342999163203107,1,,457,4.679259259259258,Kreis 3
1129753047330716040,1,5.0,457,4.679259259259258,Kreis 3
45821213,1,4.92,457,4.679259259259258,Kreis 3
973825111816271646,1,5.0,457,4.679259259259258,Kreis 3
1119385043653677597,1,5.0,457,4.679259259259258,Kreis 3
1131779412259865150,1,,457,4.679259259259258,Kreis 3
1034169446703768717,1,,457,4.679259259259258,Kreis 3
970914111501499095,1,3.0,457,4.679259259259258,Kreis 3
856253776164534547,1,4.8,457,4.679259259259258,Kreis 3
1165121074992975105,1,,457,4.679259259259258,Kreis 3
1157005212226771178,1,3.2,457,4.679259259259258,Kreis 3
730877118449017971,1,5.0,457,4.679259259259258,Kreis 3
33360025,1,4.73,457,4.679259259259258,Kreis 3
31773907,1,5.0,457,4.679259259259258,Kreis 3
29655342,1,4.94,457,4.679259259259258,Kreis 3
1175199263051224054,1,5.0,457,4.679259259259258,Kreis 3
1100881527939013086,1,5.0,457,4.679259259259258,Kreis 3
24239960,1,4.39,457,4.679259259259258,Kreis 3
742708996324245386,1,5.0,457,4.679259259259258,Kreis 3
1025920819341215075,1,,457,4.679259259259258,Kreis 3
14171312,1,4.86,457,4.679259259259258,Kreis 3
1184042944660357426,1,,457,4.679259259259258,Kreis 3
1188412447948593414,1,,457,4.679259259259258,Kreis 3
752701531274021472,1,,457,4.679259259259258,Kreis 3
787584214704321805,1,4.5,457,4.679259259259258,Kreis 3
796872561612346828,1,4.13,457,4.679259259259258,Kreis 3
12714453,1,5.0,457,4.679259259259258,Kreis 3
1185367549801461766,1,,457,4.679259259259258,Kreis 3
800719670974969387,1,4.79,457,4.679259259259258,Kreis 3
1473567,1,4.62,457,4.679259259259258,Kreis 3
1123026194426211146,1,4.3,457,4.679259259259258,Kreis 3
771546707632391020,1,4.09,457,4.679259259259258,Kreis 3
1186694916533245989,1,,457,4.679259259259258,Kreis 3
746258495944429875,1,4.8,457,4.679259259259258,Kreis 3
965025426678599412,1,5.0,457,4.679259259259258,Kreis 3
631735138751037667,1,,457,4.679259259259258,Kreis 3
927146459658203270,1,4.4,457,4.679259259259258,Kreis 3
1107167212563551828,1,3.75,457,4.679259259259258,Kreis 3
1102925542973887426,1,4.22,457,4.679259259259258,Kreis 3
1107167579963123212,1,4.78,457,4.679259259259258,Kreis 3
1107896764411333953,1,4.61,457,4.679259259259258,Kreis 3
1163673559973909414,1,4.67,457,4.679259259259258,Kreis 3
51123412,1,,457,4.679259259259258,Kreis 3
567993118012044130,1,4.89,457,4.679259259259258,Kreis 3
980458464916533088,1,3.2,457,4.679259259259258,Kreis 3
1013904706594317847,1,,457,4.679259259259258,Kreis 3
1084152642880255251,1,5.0,457,4.679259259259258,Kreis 3
1044040884306803921,1,,457,4.679259259259258,Kreis 3
724460219492192816,1,,457,4.679259259259258,Kreis 3
576882718670997668,1,4.85,457,4.679259259259258,Kreis 3
1152755643157705495,1,5.0,457,4.679259259259258,Kreis 3
1067113299494080808,1,,457,4.679259259259258,Kreis 3
778779352177391592,1,,457,4.679259259259258,Kreis 3
736917,1,5.0,457,4.679259259259258,Kreis 3
686712308211544890,1,5.0,457,4.679259259259258,Kreis 3
38159610,1,4.77,457,4.679259259259258,Kreis 3
1165412006366231768,1,5.0,457,4.679259259259258,Kreis 3
1161770312674477330,1,,457,4.679259259259258,Kreis 3
991023549884834078,1,4.52,457,4.679259259259258,Kreis 3
1080352739930414614,1,,457,4.679259259259258,Kreis 3
824289034935505361,1,4.67,457,4.679259259259258,Kreis 3
579353330286903928,1,,457,4.679259259259258,Kreis 3
817853277392914355,1,,457,4.679259259259258,Kreis 3
765686312018529593,1,,457,4.679259259259258,Kreis 3
33326644,1,4.0,457,4.679259259259258,Kreis 3
2021797,1,4.54,457,4.679259259259258,Kreis 3
1007157864915109586,1,4.25,457,4.679259259259258,Kreis 3
787512131895007332,1,5.0,457,4.679259259259258,Kreis 3
1086006506835691511,1,4.6,457,4.679259259259258,Kreis 3
779528252156872024,1,5.0,457,4.679259259259258,Kreis 3
1171879492281441209,1,4.5,457,4.679259259259258,Kreis 3
53140361,1,5.0,457,4.679259259259258,Kreis 3
1158091141307118920,1,5.0,457,4.679259259259258,Kreis 3
1109536401198427853,1,,457,4.679259259259258,Kreis 3
1134209873913341666,1,4.65,457,4.679259259259258,Kreis 3
43450418,1,4.95,457,4.679259259259258,Kreis 3
674412358369660234,1,,457,4.679259259259258,Kreis 3
740268827990260895,1,3.0,457,4.679259259259258,Kreis 3
34571687,1,4.63,457,4.679259259259258,Kreis 3
14998360,1,,457,4.679259259259258,Kreis 3
40267895,1,4.96,457,4.679259259259258,Kreis 3
739039447589071860,1,,457,4.679259259259258,Kreis 3
973826160401831401,1,,457,4.679259259259258,Kreis 3
1186806792345051224,1,,457,4.679259259259258,Kreis 3
1149734567826040095,1,,457,4.679259259259258,Kreis 3
1130237748488159973,1,4.8,457,4.679259259259258,Kreis 3
1167252684305219053,1,,457,4.679259259259258,Kreis 3
954365190238047155,1,4.91,457,4.679259259259258,Kreis 3
29990566,1,4.6,457,4.679259259259258,Kreis 3
791147078481973687,1,5.0,457,4.679259259259258,Kreis 3
612001841916872417,1,4.89,457,4.679259259259258,Kreis 3
741711018554295461,1,5.0,457,4.679259259259258,Kreis 3
41773740,1,4.91,457,4.679259259259258,Kreis 3
51222573,1,4.89,457,4.679259259259258,Kreis 3
52824419,1,,457,4.679259259259258,Kreis 3
888275394125377304,1,4.61,457,4.679259259259258,Kreis 3
22566124,1,4.7,457,4.679259259259258,Kreis 3
817870522818967259,1,3.9,457,4.679259259259258,Kreis 3
992622438886403503,1,4.71,457,4.679259259259258,Kreis 3
998316997467798765,1,5.0,457,4.679259259259258,Kreis 3
893301398820846781,1,,457,4.679259259259258,Kreis 3
1083478151738768874,1,,457,4.679259259259258,Kreis 3
1145833105776927070,1,,457,4.679259259259258,Kreis 3
703510591302281566,1,4.83,457,4.679259259259258,Kreis 3
52270503,1,,457,4.679259259259258,Kreis 3
36963314,1,,457,4.679259259259258,Kreis 3
793331833337837435,1,,457,4.679259259259258,Kreis 3
1175464796423154107,1,5.0,457,4.679259259259258,Kreis 3
1188377801897966377,1,,457,4.679259259259258,Kreis 3
1186746089770645598,1,,457,4.679259259259258,Kreis 3
1178194117613858566,1,4.67,457,4.679259259259258,Kreis 3
559879395865406055,1,5.0,457,4.679259259259258,Kreis 3
43314656,1,4.83,457,4.679259259259258,Kreis 3
744014464111374057,1,,457,4.679259259259258,Kreis 3
39170245,1,5.0,457,4.679259259259258,Kreis 3
25878304,1,4.91,457,4.679259259259258,Kreis 3
1023919836722940195,1,4.92,457,4.679259259259258,Kreis 3
1131778585487639551,1,,457,4.679259259259258,Kreis 3
576745986485906233,1,5.0,457,4.679259259259258,Kreis 3
53470049,1,4.95,457,4.679259259259258,Kreis 3
1002041752486785981,1,,457,4.679259259259258,Kreis 3
1054191342876402924,1,,457,4.679259259259258,Kreis 3
23422713,1,4.75,457,4.679259259259258,Kreis 3
569385070028558835,1,4.81,457,4.679259259259258,Kreis 3
1066615635011276740,1,4.14,457,4.679259259259258,Kreis 3
780458540827196394,1,4.9,457,4.679259259259258,Kreis 3
13071400,1,4.94,457,4.679259259259258,Kreis 3
996202946473512721,1,4.92,457,4.679259259259258,Kreis 3
1178208612265823644,1,,457,4.679259259259258,Kreis 3
1184017986207568390,1,,457,4.679259259259258,Kreis 3
22680208,1,5.0,457,4.679259259259258,Kreis 3
1061405877505383624,1,,457,4.679259259259258,Kreis 3
681659439575161825,1,,457,4.679259259259258,Kreis 3
1154124220357756227,1,5.0,457,4.679259259259258,Kreis 3
926016102612625456,1,4.44,457,4.679259259259258,Kreis 3
784790506221484152,1,4.48,457,4.679259259259258,Kreis 3
30396563,1,4.38,457,4.679259259259258,Kreis 3
578278992170302067,1,4.89,457,4.679259259259258,Kreis 3
32523536,1,4.49,457,4.679259259259258,Kreis 3
1056311733165045637,1,5.0,457,4.679259259259258,Kreis 3
1070043802513544765,1,,457,4.679259259259258,Kreis 3
1067329363303572476,1,,457,4.679259259259258,Kreis 3
54179450,1,4.39,457,4.679259259259258,Kreis 3
36583116,1,4.6,457,4.679259259259258,Kreis 3
1145453272771863705,1,5.0,457,4.679259259259258,Kreis 3
1083260316886822095,1,5.0,457,4.679259259259258,Kreis 3
1131778831616566911,1,,457,4.679259259259258,Kreis 3
949930762929938648,1,4.41,457,4.679259259259258,Kreis 3
799912856522276280,1,5.0,457,4.679259259259258,Kreis 3
816009663595526391,1,,457,4.679259259259258,Kreis 3
143821,1,,457,4.679259259259258,Kreis 3
24054809,1,4.77,457,4.679259259259258,Kreis 3
20438205,1,5.0,457,4.679259259259258,Kreis 3
1187414021414560727,1,,457,4.679259259259258,Kreis 3
1170408037962386855,1,,457,4.679259259259258,Kreis 3
1082941224432174607,1,4.86,457,4.679259259259258,Kreis 3
1142034472876644349,1,,457,4.679259259259258,Kreis 3
45766108,1,4.92,457,4.679259259259258,Kreis 3
954230989079564179,1,4.25,457,4.679259259259258,Kreis 3
27151703,1,4.5,457,4.679259259259258,Kreis 3
1028797989385388693,1,3.75,457,4.679259259259258,Kreis 3
1127700263137400189,1,,457,4.679259259259258,Kreis 3
641669225606642004,1,4.75,457,4.679259259259258,Kreis 3
43672005,1,,457,4.679259259259258,Kreis 3
15519676,1,4.61,457,4.679259259259258,Kreis 3
554941970877456108,1,5.0,457,4.679259259259258,Kreis 3
1150619606693659452,1,,457,4.679259259259258,Kreis 3
1071940997923120868,1,4.79,457,4.679259259259258,Kreis 3
73282,1,4.78,457,4.679259259259258,Kreis 3
709716976587634109,1,5.0,457,4.679259259259258,Kreis 3
973825477658390268,1,,457,4.679259259259258,Kreis 3
804076111518272770,1,4.5,457,4.679259259259258,Kreis 3
54153366,1,,457,4.679259259259258,Kreis 3
54368874,1,5.0,457,4.679259259259258,Kreis 3
556245598742535653,1,5.0,457,4.679259259259258,Kreis 3
1106343011541346988,1,,457,4.679259259259258,Kreis 3
1121605423723908622,1,,457,4.679259259259258,Kreis 3
992680794455585446,1,4.44,457,4.679259259259258,Kreis 3
1066587244607605418,1,4.13,457,4.679259259259258,Kreis 3
20779394,1,4.84,457,4.679259259259258,Kreis 3
922473809851293140,1,,457,4.679259259259258,Kreis 3
1058433837861559390,1,,457,4.679259259259258,Kreis 3
797546012383608966,1,4.33,457,4.679259259259258,Kreis 3
771643573416840291,1,4.21,457,4.679259259259258,Kreis 3
1110597481439318846,1,4.67,457,4.679259259259258,Kreis 3
1075486172912184486,1,5.0,457,4.679259259259258,Kreis 3
648550883783883063,1,4.25,457,4.679259259259258,Kreis 3
45309052,1,4.18,457,4.679259259259258,Kreis 3
1144833856328566299,1,,457,4.679259259259258,Kreis 3
7746167,1,4.98,457,4.679259259259258,Kreis 3
796083757497918835,1,4.5,457,4.679259259259258,Kreis 3
639552371823475989,1,5.0,457,4.679259259259258,Kreis 3
919979992633903069,1,5.0,457,4.679259259259258,Kreis 3
46215566,1,4.83,457,4.679259259259258,Kreis 3
867088379831339905,1,5.0,457,4.679259259259258,Kreis 3
19618198,1,5.0,457,4.679259259259258,Kreis 3
751660,1,4.92,457,4.679259259259258,Kreis 3
992668582803426046,1,5.0,457,4.679259259259258,Kreis 3
685175805052866981,1,,457,4.679259259259258,Kreis 3
992532017161789206,1,4.94,457,4.679259259259258,Kreis 3
1062226268819064140,1,4.67,457,4.679259259259258,Kreis 3
740269265468118188,1,,457,4.679259259259258,Kreis 3
876650755170419594,1,4.46,457,4.679259259259258,Kreis 3
1125421283731646093,1,4.91,457,4.679259259259258,Kreis 3
1026674027836526710,1,,457,4.679259259259258,Kreis 3
965801840519795924,1,4.46,457,4.679259259259258,Kreis 3
52360195,1,4.69,457,4.679259259259258,Kreis 3
742967584627745608,1,,457,4.679259259259258,Kreis 3
53873626,1,5.0,457,4.679259259259258,Kreis 3
799287406768677423,1,5.0,457,4.679259259259258,Kreis 3
1179690220066052639,1,,457,4.679259259259258,Kreis 3
44601499,1,5.0,457,4.679259259259258,Kreis 3
893410276013989735,1,5.0,457,4.679259259259258,Kreis 3
33207907,1,,457,4.679259259259258,Kreis 3
41516267,1,4.0,457,4.679259259259258,Kreis 3
1112782621246185315,1,,457,4.679259259259258,Kreis 3
1013475344748328445,1,4.57,457,4.679259259259258,Kreis 3
787515150552579820,1,5.0,457,4.679259259259258,Kreis 3
768243498203790860,1,,457,4.679259259259258,Kreis 3
37115599,1,4.81,457,4.679259259259258,Kreis 3
43322730,1,4.47,457,4.679259259259258,Kreis 3
1057412019452888434,1,,457,4.679259259259258,Kreis 3
978933830747853849,1,,457,4.679259259259258,Kreis 3
1123030839496378489,1,,457,4.679259259259258,Kreis 3
38567484,1,4.63,457,4.679259259259258,Kreis 3
1038437041525299903,1,,457,4.679259259259258,Kreis 3
21507871,1,4.77,457,4.679259259259258,Kreis 3
771643807312169518,1,4.23,457,4.679259259259258,Kreis 3
1179639250416451666,1,,457,4.679259259259258,Kreis 3
1083200263166096179,1,5.0,457,4.679259259259258,Kreis 3
1071526798805338733,1,4.25,457,4.679259259259258,Kreis 3
1007218554104331034,1,,457,4.679259259259258,Kreis 3
1074437468588142466,1,4.64,457,4.679259259259258,Kreis 3
1187520582232031655,1,,457,4.679259259259258,Kreis 3
1073154131303655567,1,4.95,457,4.679259259259258,Kreis 3
761544444376051217,1,4.71,457,4.679259259259258,Kreis 3
802677310332710422,1,5.0,457,4.679259259259258,Kreis 3
1006366905232840791,1,4.84,457,4.679259259259258,Kreis 3
841826999197808386,1,4.54,457,4.679259259259258,Kreis 3
828867656680762472,1,,457,4.679259259259258,Kreis 3
44240562,1,4.93,457,4.679259259259258,Kreis 3
1070046834864781604,1,,457,4.679259259259258,Kreis 3
49102259,1,4.89,457,4.679259259259258,Kreis 3
1008550014622306301,1,4.75,457,4.679259259259258,Kreis 3
1068195221714456370,1,,457,4.679259259259258,Kreis 3
1145578143199201315,1,5.0,457,4.679259259259258,Kreis 3
629348230450466207,1,3.0,457,4.679259259259258,Kreis 3
1030468640706430341,1,4.89,457,4.679259259259258,Kreis 3
9005395,1,4.79,457,4.679259259259258,Kreis 3
957657984159361987,1,5.0,457,4.679259259259258,Kreis 3
743035,1,4.37,457,4.679259259259258,Kreis 3
948351538878146164,1,,457,4.679259259259258,Kreis 3
700516594811549873,1,4.55,457,4.679259259259258,Kreis 3
933946244971350863,1,4.91,457,4.679259259259258,Kreis 3
876637964512870414,1,4.45,457,4.679259259259258,Kreis 3
1186877466207023892,1,,457,4.679259259259258,Kreis 3
1013538890066627439,1,,457,4.679259259259258,Kreis 3
628240494009518206,1,5.0,457,4.679259259259258,Kreis 3
1017372655981897731,1,5.0,457,4.679259259259258,Kreis 3
818534542045129353,1,5.0,457,4.679259259259258,Kreis 3
992678575352462891,1,4.8,457,4.679259259259258,Kreis 3
963113252638375359,1,5.0,457,4.679259259259258,Kreis 3
808365033574156284,1,5.0,457,4.679259259259258,Kreis 3
1148293530766466528,1,,457,4.679259259259258,Kreis 3
1050009668337066400,1,4.8,457,4.679259259259258,Kreis 3
30396361,1,4.58,457,4.679259259259258,Kreis 3
1056326296673604390,1,3.78,457,4.679259259259258,Kreis 3
46168649,1,5.0,457,4.679259259259258,Kreis 3
665726304658077279,1,4.0,457,4.679259259259258,Kreis 3
17138503,1,4.9,457,4.679259259259258,Kreis 3
654839171732045096,1,4.96,457,4.679259259259258,Kreis 3
1176590668560144192,1,,457,4.679259259259258,Kreis 3
982286341931169722,1,,457,4.679259259259258,Kreis 3
17915734,1,5.0,457,4.679259259259258,Kreis 3
671610830278550400,1,4.88,375,4.793110367892983,Kreis 4
23492726,1,4.87,375,4.793110367892983,Kreis 4
30686329,1,,375,4.793110367892983,Kreis 4
5081849,1,4.87,375,4.793110367892983,Kreis 4
21314940,1,4.77,375,4.793110367892983,Kreis 4
1005697460379332404,1,4.67,375,4.793110367892983,Kreis 4
20829919,1,4.89,375,4.793110367892983,Kreis 4
1186801755051762056,1,,375,4.793110367892983,Kreis 4
23867310,1,4.88,375,4.793110367892983,Kreis 4
18084476,1,,375,4.793110367892983,Kreis 4
909468834092420641,1,4.86,375,4.793110367892983,Kreis 4
1083997999151467346,1,4.33,375,4.793110367892983,Kreis 4
1131835365876601825,1,4.25,375,4.793110367892983,Kreis 4
18233101,1,4.9,375,4.793110367892983,Kreis 4
892733545069217128,1,5.0,375,4.793110367892983,Kreis 4
8476758,1,5.0,375,4.793110367892983,Kreis 4
1113632457447464841,1,,375,4.793110367892983,Kreis 4
1010784072066411165,1,,375,4.793110367892983,Kreis 4
967336471861433651,1,5.0,375,4.793110367892983,Kreis 4
1186220139998301944,1,,375,4.793110367892983,Kreis 4
35090572,1,5.0,375,4.793110367892983,Kreis 4
51159237,1,4.96,375,4.793110367892983,Kreis 4
29990656,1,4.91,375,4.793110367892983,Kreis 4
1088112872132511372,1,4.86,375,4.793110367892983,Kreis 4
21294062,1,4.82,375,4.793110367892983,Kreis 4
1140004304957578486,1,,375,4.793110367892983,Kreis 4
45897807,1,4.94,375,4.793110367892983,Kreis 4
888262845307964317,1,4.35,375,4.793110367892983,Kreis 4
723559163407903032,1,4.94,375,4.793110367892983,Kreis 4
52832623,1,5.0,375,4.793110367892983,Kreis 4
44330186,1,4.88,375,4.793110367892983,Kreis 4
36624110,1,4.81,375,4.793110367892983,Kreis 4
871071794845644862,1,4.96,375,4.793110367892983,Kreis 4
1141992563017819075,1,5.0,375,4.793110367892983,Kreis 4
1062258842826196858,1,4.45,375,4.793110367892983,Kreis 4
658013125246480259,1,4.67,375,4.793110367892983,Kreis 4
1173232260501936644,1,,375,4.793110367892983,Kreis 4
8392091,1,5.0,375,4.793110367892983,Kreis 4
640459963128505977,1,4.9,375,4.793110367892983,Kreis 4
939681218826028781,1,4.9,375,4.793110367892983,Kreis 4
1044906947423716407,1,4.5,375,4.793110367892983,Kreis 4
698479731663794661,1,4.95,375,4.793110367892983,Kreis 4
9245379,1,4.46,375,4.793110367892983,Kreis 4
814394067858363522,1,4.89,375,4.793110367892983,Kreis 4
27400610,1,4.87,375,4.793110367892983,Kreis 4
917243256870580397,1,4.92,375,4.793110367892983,Kreis 4
37681856,1,4.67,375,4.793110367892983,Kreis 4
50826063,1,,375,4.793110367892983,Kreis 4
